	EntryID	Headword	pronunciation
11099	d2e2317395Meyers-1905	Martingal	-tänggáll
11100	d2e2317583Meyers-1905	Martinique	-nīk'
11101	d2e2317717Meyers-1905	Martinovics	-itsch
11102	d2e2317755Meyers-1905	Martins [1]	-täng
11103	d2e2317793Meyers-1905	Martinsberg	djör-ßent
11104	d2e2318219Meyers-1905	Martonvásár	-wāschār
11105	d2e2318297Meyers-1905	Martucci	-tūttschi
11106	d2e2318660Meyers-1905	Marvejols	marw'scholl
11107	d2e2318923Meyers-1905	Mary	mǟrĭ
11108	d2e2318957Meyers-1905	Maryborough	mǟrĭbörō
11109	d2e2318971Meyers-1905	Maryland	mǟrilǟnd
11110	d2e2319073Meyers-1905	Maryport	mǟrĭ-
11111	d2e2319091Meyers-1905	Marysville	mǟriswill
11112	d2e2319105Meyers-1905	Maryville	mǟrĭwill
11113	d2e2319494Meyers-1905	Mas [2]	ma
11114	d2e2319573Meyers-1905	Masaccio	-sattscho
11115	d2e2319792Meyers-1905	Mascagni	-kannji
11116	d2e2319827Meyers-1905	Mascalucia	-lūtscha
11117	d2e2319856Meyers-1905	Mascarenhas	-rénjas
11118	d2e2319874Meyers-1905	Mascaret	maskărä
11119	d2e2319908Meyers-1905	Mascaron	-óng,
11120	d2e2319928Meyers-1905	Mascart	-kár
11121	d2e2321245Meyers-1905	Maschlasch	māschlāsch
11122	d2e2321415Meyers-1905	Mas de Rouquet	ma
11123	d2e2321731Meyers-1905	Masher	mäscher
11124	d2e2321898Meyers-1905	Maskarill	-rilljó,
11125	d2e2322207Meyers-1905	Maskelyne	mäskĭlain
11126	d2e2322512Meyers-1905	Máslás	māschlāsch
11127	d2e2322529Meyers-1905	Mas Latrie	maß
11128	d2e2322691Meyers-1905	Mason	mëß'n
11129	d2e2322722Meyers-1905	Mason und Dixons Linie	mēß'n
11130	d2e2323080Meyers-1905	Massachusetts	mǟssǟtschūssēts,
11131	d2e2323153Meyers-1905	Massacre	-ssákr';
11132	d2e2323153Meyers-1905	Massacre	mässǟckĕr
11133	d2e2323202Meyers-1905	Massage	-āsch',
11134	d2e2323726Meyers-1905	Massat	-ssá
11135	d2e2324556Meyers-1905	Massenet	mass'nä
11136	d2e2324846Meyers-1905	Masseur	-ssör
11137	d2e2324863Meyers-1905	Massevaux	mass'wō
11138	d2e2324897Meyers-1905	Massey	mässĭ
11139	d2e2325020Meyers-1905	Massicot	-kō
11140	d2e2325471Meyers-1905	Massillon [1]	mässĭlön
11141	d2e2325485Meyers-1905	Massillon [2]	-ssijóng
11142	d2e2325587Meyers-1905	Massinger	mässindscher
11143	d2e2325826Meyers-1905	Masson	massóng
11144	d2e2325826Meyers-1905	Masson	mássŏn
11145	d2e2326857Meyers-1905	Master	māster
11146	d2e2327441Meyers-1905	Masuccio	-úttscho
11147	d2e2328170Meyers-1905	Match	mättsch
11148	d2e2328185Meyers-1905	Mate	mēt
11149	d2e2328317Meyers-1905	Matelot	mat'lō
11150	d2e2329315Meyers-1905	Matészalka	mátēßálka
11151	d2e2329946Meyers-1905	Mathew	mättjū
11152	d2e2329971Meyers-1905	Mathews	mättjūs
11153	d2e2330014Meyers-1905	Mathien	matjö
11154	d2e2330247Meyers-1905	Matica	mátiza,
11155	d2e2330365Meyers-1905	Matlekovits	-witsch
11156	d2e2330529Meyers-1905	Matras	-trá,
11157	d2e2331523Meyers-1905	Mattersdorf	nádj-már-
11158	d2e2331541Meyers-1905	Matteucci	matte-úttschi
11159	d2e2331858Meyers-1905	Matthieugrün	mattjö-
11160	d2e2332060Meyers-1905	Mattoon	mattūn
11161	d2e2332555Meyers-1905	Maubeuge	mobösch',
11162	d2e2332572Meyers-1905	Maubuisson	mobǖissóng
11163	d2e2332612Meyers-1905	Mauchamp	mo-scháng
11164	d2e2332629Meyers-1905	Mauch Chunk	maotsch
11165	d2e2332658Meyers-1905	Maudits, Monts	mong
11166	d2e2334414Meyers-1905	Mauléon-Licharre	moléong
11167	d2e2334529Meyers-1905	Maullin	ma-uljin
11168	d2e2334971Meyers-1905	Maumee	maomi
11169	d2e2335032Meyers-1905	Maund	maond
11170	d2e2335049Meyers-1905	Maundeville	maondwill
11171	d2e2335069Meyers-1905	Maunoir	monŭār
11172	d2e2335092Meyers-1905	Maupassant	mopassáng
11173	d2e2335166Meyers-1905	Maupeon	mopū
11174	d2e2335198Meyers-1905	Maupertuis [1]	mopärtǖĭ
11175	d2e2335213Meyers-1905	Maupertuis [2]	mopärtǖī
11176	d2e2335388Meyers-1905	Maurepas	moröpá
11177	d2e2335504Meyers-1905	Maures, Montagne des	mongtannj'
11178	d2e2335618Meyers-1905	Mauriac	morĭack
11179	d2e2335648Meyers-1905	Maurice	morīß'
11180	d2e2335648Meyers-1905	Maurice	maoriß
11181	d2e2335718Meyers-1905	Maurienne	morìänn'
11182	d2e2336259Meyers-1905	Maurs	mōr
11183	d2e2336323Meyers-1905	Maury [1]	mori
11184	d2e2336418Meyers-1905	Maury [2]	maorĭ
11185	d2e2337046Meyers-1905	Mauvais	mowǟ
11186	d2e2337123Meyers-1905	Mauvillon	mowi[l]jóng
11187	d2e2337414Meyers-1905	Maxcanu	machkānu
11188	d2e2338292Meyers-1905	Maximowicz	-mówitsch
11189	d2e2338674Meyers-1905	May	mē
11190	d2e2338786Meyers-1905	Mayaguez	majāgwes
11191	d2e2338925Meyers-1905	Maybole	mēbol
11192	d2e2338954Meyers-1905	Mayenne [1]	majenn',
11193	d2e2338975Meyers-1905	Mayenne [2]	majenn'
11194	d2e2339007Meyers-1905	Mayenne [3]	majenn'
11195	d2e2339180Meyers-1905	Mayfair	mēfǟr
11196	d2e2339194Meyers-1905	Mayfield	mēfìld
11197	d2e2339208Meyers-1905	Maynooth	menūth
11198	d2e2339229Meyers-1905	Mayo [1]	mē-ó
11199	d2e2339246Meyers-1905	Mayo [2]	mē-ó
11200	d2e2339303Meyers-1905	Mayonnaise	majonnǟse,
11201	d2e2339322Meyers-1905	Mayor	mǟ'r
11202	d2e2339460Meyers-1905	Maysville	mēswill
11203	d2e2339474Meyers-1905	Maytown	mētaun
11204	d2e2339489Meyers-1905	Mazade	-sād'
11205	d2e2339617Meyers-1905	Mazamet	-samä
11206	d2e2339646Meyers-1905	Mazarin [1]	masaräng,
11207	d2e2339672Meyers-1905	Mazarin [2]	-saräng
11208	d2e2339798Meyers-1905	Mazas	-sás
11209	d2e2340247Meyers-1905	Mazowiec	masówjëtz
11210	d2e2340265Meyers-1905	Mazuranić	maschuránitch
11211	d2e2340511Meyers-1905	Mazzocchio	-óckjo
11212	d2e2340850Meyers-1905	Mc Cr.	mǟkrēdi
11213	d2e2340888Meyers-1905	Mc Keesport	mǟkĭsport
11214	d2e2340921Meyers-1905	Mc Minnville	mäck
11215	d2e2340995Meyers-1905	Meade	mĭd
11216	d2e2341018Meyers-1905	Meadville	midwill
11217	d2e2341049Meyers-1905	Mearns	merns
11218	d2e2341067Meyers-1905	Meashow	mäscho
11219	d2e2341103Meyers-1905	Meat	mīt
11220	d2e2341136Meyers-1905	Meath	mīdh
11221	d2e2341150Meyers-1905	Meat juice	mīt
11222	d2e2341185Meyers-1905	Meaux	mō
11223	d2e2341211Meyers-1905	Méchain	-schäng
11224	d2e2341234Meyers-1905	Mechanicsburg	mĭkänniks-
11225	d2e2341898Meyers-1905	Méchant	-schāng
11226	d2e2342045Meyers-1905	Mecherīno	meke-
11227	d2e2342857Meyers-1905	Mecsekgebirge	métschek-
11228	d2e2342889Meyers-1905	Medaille	-ballje,
11229	d2e2343063Meyers-1905	Medailleur	-daljör
11230	d2e2343083Meyers-1905	Medaillon	-daljóng
11231	d2e2343569Meyers-1905	Medhurst	méddhörst
11232	d2e2343750Meyers-1905	Mediasch	médjesch
11233	d2e2343809Meyers-1905	Mediateur	-tör,
11234	d2e2344097Meyers-1905	Medici [1]	mēditschi,
11235	d2e2344361Meyers-1905	Medici [2]	mēditschi
11236	d2e2344416Meyers-1905	Medicine Hat	méddßin
11237	d2e2344728Meyers-1905	Medina	mĭdaină
11238	d2e2345106Meyers-1905	Medisance	-sāngß'
11239	d2e2346513Meyers-1905	Medresse	medresse,
11240	d2e2347060Meyers-1905	Medway	méddwē
11241	d2e2350560Meyers-1905	Meeting	mīting
11242	d2e2351429Meyers-1905	Megye	wármĕdjĕ
11243	d2e2352546Meyers-1905	Méhul	me-ǖl
11244	d2e2352591Meyers-1905	Mehun-sur Yèvre	möng-ßür-jǟwr'
11245	d2e2353039Meyers-1905	Meigs	meggs
11246	d2e2353056Meyers-1905	Meije, La	mǟsch',
11247	d2e2353277Meyers-1905	Meilhac	mäjack
11248	d2e2354779Meyers-1905	Meissonier	mäßonjë
11249	d2e2355314Meyers-1905	Meistre	mäßtr'
11250	d2e2355387Meyers-1905	Méjico	mĕchiko
11251	d2e2355405Meyers-1905	Mejillones	mechiljōnes
11252	d2e2355950Meyers-1905	Mélac	-lack
11253	d2e2356552Meyers-1905	Mélange	-lāngsch'
11254	d2e2357189Meyers-1905	Melbourne [1]	méllbörn
11255	d2e2357222Meyers-1905	Melbourne [2]	méllbörn
11256	d2e2357260Meyers-1905	Melbourne, Mount	maunt
11257	d2e2357458Meyers-1905	Melcombe-Regis	méllköm-rīdschis
11258	d2e2357911Meyers-1905	Melegnano	-lenjāno,
11259	d2e2357928Meyers-1905	Melegnetapfeffer	-gétta-
11260	d2e2358004Meyers-1905	Melencze	méllenze
11261	d2e2358635Meyers-1905	Melilla	melilja
11262	d2e2358830Meyers-1905	Mélingue	melängh'
11263	d2e2359594Meyers-1905	Melksham	-hǟm
11264	d2e2359701Meyers-1905	Melle [3]	mäl'
11265	d2e2359769Meyers-1905	Mellin de Saint Gelais	melläng
11266	d2e2360216Meyers-1905	Melon	-dsilljo
11267	d2e2360540Meyers-1905	Melrose	mellrōs'
11268	d2e2360658Meyers-1905	Meltham	méllthǟm
11269	d2e2360692Meyers-1905	Melton Constable	mellt'n
11270	d2e2360709Meyers-1905	Melton-Mowbray	mellt'n-mōbri
11271	d2e2360748Meyers-1905	Melun	mölöng
11272	d2e2360826Meyers-1905	Melville [1]	méllwill
11273	d2e2360846Meyers-1905	Melville [2]	méllwill
11274	d2e2360998Meyers-1905	Member of Parliament	pārliment,
11275	d2e2361112Meyers-1905	Membre de l'Institut	māngbr'
11276	d2e2361477Meyers-1905	Mémoire	-mŭār'
11277	d2e2361491Meyers-1905	Memoiren	-mūāren,
11278	d2e2361876Meyers-1905	Menacieren	-ßī-
11279	d2e2361922Meyers-1905	Ménage [1]	-āsch'
11280	d2e2361939Meyers-1905	Ménage [2]	-āsch'
11281	d2e2361991Meyers-1905	Menagerie	-schĕrī'
11282	d2e2362008Meyers-1905	Menagieren	-schi-
11283	d2e2362049Meyers-1905	Menaistraße	ménnē-
11284	d2e2362170Meyers-1905	Menant	-āng
11285	d2e2362365Meyers-1905	Menche	mentsche
11286	d2e2362459Meyers-1905	Mendañainseln	mendānja-
11287	d2e2362477Meyers-1905	Mende	māngd'
11288	d2e2362824Meyers-1905	Mendès	mangdēß
11289	d2e2363223Meyers-1905	Ménégoz	-gōs
11290	d2e2363433Meyers-1905	Ménes	mēnesch
11291	d2e2363531Meyers-1905	Ménétriers	-trié
11292	d2e2363902Meyers-1905	Menier	menjē
11293	d2e2364000Meyers-1905	Ménilmontant	-mongtāng
11294	d2e2364014Meyers-1905	Menin	m'näng,
11295	d2e2364666Meyers-1905	Menominee	minómmini
11296	d2e2364865Meyers-1905	Menou	m'nu
11297	d2e2364888Meyers-1905	Menouve	m'nūw'
11298	d2e2366198Meyers-1905	Mensdorff-Pouilly	-pulji
11299	d2e2367095Meyers-1905	Mentōne	mangtóng
11300	d2e2367421Meyers-1905	Menus plaisirs	m'nü
11301	d2e2367838Meyers-1905	Mer	mǟr
11302	d2e2368177Meyers-1905	Mercerie	merß'rĭ'
11303	d2e2368266Meyers-1905	Merci	-ßī
11304	d2e2368280Meyers-1905	Mercia	mérßja,
11305	d2e2368322Meyers-1905	Mercié	merßjé
11306	d2e2368342Meyers-1905	Mercier	merßjē,
11307	d2e2368567Meyers-1905	Mercy	-ßi
11308	d2e2368627Meyers-1905	Mer de Glace	mǟr
11309	d2e2368648Meyers-1905	Mere	mīr
11310	d2e2368662Meyers-1905	Mere und Gyügy	djüdj
11311	d2e2368676Meyers-1905	Mereau [1]	-ō
11312	d2e2368690Meyers-1905	Mereau [2]	merō
11313	d2e2368711Meyers-1905	Meredith	mérredìth
11314	d2e2368886Meyers-1905	Mereweather	mīrwedher
11315	d2e2369350Meyers-1905	Meridian	mĕriddjön
11316	d2e2369677Meyers-1905	Meringuen	merängh'
11317	d2e2369901Meyers-1905	Mérite	-rit'
11318	d2e2369984Meyers-1905	Merivale	mérrīwēl
11319	d2e2370946Meyers-1905	Merlawns	-laons
11320	d2e2370980Meyers-1905	Merle di Aubigné	merl'
11321	d2e2371130Meyers-1905	Merlin de Thionville	-läng
11322	d2e2371224Meyers-1905	Mermillod	-mijó
11323	d2e2371968Meyers-1905	Mersea Island	mörßi
11324	d2e2372120Meyers-1905	Mersenne	-ßän'
11325	d2e2372148Meyers-1905	Mersey	mörsĭ
11326	d2e2372232Meyers-1905	Merson	-ßóng
11327	d2e2372423Meyers-1905	Méru	-rü
11328	d2e2372497Meyers-1905	Merveille	-wäj'
11329	d2e2372515Meyers-1905	Merveilleuse, la	-wäjös'
11330	d2e2372539Meyers-1905	Merveilleux	-wäjö
11331	d2e2372553Meyers-1905	Merville	märwil'
11332	d2e2372975Meyers-1905	Mésalliance	-lāngß'
11333	d2e2373619Meyers-1905	Mesha	mescha
11334	d2e2373844Meyers-1905	Meslier	mäliē
11335	d2e2374745Meyers-1905	Mesquin	meskäng
11336	d2e2374811Meyers-1905	Messa di voce	wōtsche;
11337	d2e2374843Meyers-1905	Messager	-schē
11338	d2e2374857Meyers-1905	Messagerie	-sch'rī'
11339	d2e2375549Meyers-1905	Messedaglia	-dallja
11340	d2e2375845Meyers-1905	Messenger	méssindscher,
11341	d2e2376295Meyers-1905	Messier	messjë
11342	d2e2376329Meyers-1905	Messieurs	mäßjö
11343	d2e2376351Meyers-1905	Messin, Le	-ssäng
11344	d2e2377161Meyers-1905	Messrs	mäßjö
11345	d2e2377161Meyers-1905	Messrs	méßjers
11346	d2e2377645Meyers-1905	Mesurette	mösürétt'
11347	d2e2377676Meyers-1905	Mesvinien	mäwinjäng
11348	d2e2377693Meyers-1905	Meszely	méßelj
11349	d2e2377716Meyers-1905	Meszesgebirge	méßesch-
11350	d2e2378122Meyers-1905	Métairie	-tärī'
11351	d2e2378191Meyers-1905	Métal argentin	arschangtäng
11352	d2e2378943Meyers-1905	Métalliquepapier	metallīk'-
11353	d2e2378977Meyers-1905	Métalliques	-līk'
11354	d2e2381442Meyers-1905	Métaux forgés	-tō
11355	d2e2381572Meyers-1905	Métayage	-täjāsch'
11356	d2e2383583Meyers-1905	Methley	methlĭ
11357	d2e2384215Meyers-1905	Methuen [1]	méthju'n
11358	d2e2384229Meyers-1905	Methuen [2]	méthju'n
11359	d2e2384304Meyers-1905	Methven	méthwen
11360	d2e2385468Meyers-1905	Métier	-tjē
11361	d2e2385569Meyers-1905	Metkŏvić	-witsch
11362	d2e2387064Meyers-1905	Mettray	-rä
11363	d2e2387541Meyers-1905	Metzenseifen	métzensēs,
11364	d2e2387765Meyers-1905	Meudon	mödóng
11365	d2e2387785Meyers-1905	Meulan [1]	mölāng
11366	d2e2387800Meyers-1905	Meulan [2]	mölāng
11367	d2e2387820Meyers-1905	Meulebeke	mö-
11368	d2e2387834Meyers-1905	Meulen	mö-
11369	d2e2387893Meyers-1905	Meung-sur-Loire	möng-ßür-lŭār'
11370	d2e2387907Meyers-1905	Meunier	mönjĕ
11371	d2e2387969Meyers-1905	Meurice	möriß'
11372	d2e2388086Meyers-1905	Meursault	mörßō
11373	d2e2388100Meyers-1905	Meursius	mör-
11374	d2e2388158Meyers-1905	Meurthe	mört'
11375	d2e2388172Meyers-1905	Meurthe-et-Moselle	mört-e-mosäl'
11376	d2e2388198Meyers-1905	Meuse	mös'
11377	d2e2388265Meyers-1905	Meusniersche Tasche	mönjē-,
11378	d2e2388317Meyers-1905	Mevagissey	mewwe-dschisse
11379	d2e2388449Meyers-1905	Mexborough	mécksböro
11380	d2e2388465Meyers-1905	Mexican fibre	saibr,
11381	d2e2388751Meyers-1905	Mexiko [1]	mĕchiko:
11382	d2e2390564Meyers-1905	Meymac	mämáck
11383	d2e2390673Meyers-1905	Meywar	mē-
11384	d2e2390710Meyers-1905	Mèze	mǟs'
11385	d2e2390725Meyers-1905	Mézenc	mesäng
11386	d2e2390739Meyers-1905	Mézeray	mes'rä
11387	d2e2390830Meyers-1905	Mézières [2]	mesjǟr'
11388	d2e2390910Meyers-1905	Mezö	mäsö
11389	d2e2390924Meyers-1905	Mezö-Berény	mäsö-bérènj
11390	d2e2390938Meyers-1905	Mezöhavas	mäsö-háwasch
11391	d2e2390955Meyers-1905	Mezöhegyes	mäsö-hédjesch
11392	d2e2390975Meyers-1905	Mezö-Keresztes	mäsö-kéreßtesch
11393	d2e2390990Meyers-1905	Mezö-Kovácsháza	mäsö-kówātschhāsa
11394	d2e2391007Meyers-1905	Mezö-Kövesd	mäsö-köweschd
11395	d2e2391044Meyers-1905	Mezöség	mäsöschēg
11396	d2e2391076Meyers-1905	Mezö-Túr	mäsö-tūr
11397	d2e2391091Meyers-1905	Mezquitegras	meskīte-
11398	d2e2391699Meyers-1905	Miami	miämmi
11399	d2e2391899Meyers-1905	Miasteczko	-tétschko
11400	d2e2391917Meyers-1905	Miaulis	mia-ūlis
11401	d2e2391987Meyers-1905	Miceli	-tschēli
11402	d2e2392301Meyers-1905	Michael Iovanović	jowānowitsch
11403	d2e2392638Meyers-1905	Michaud	-schō
11404	d2e2392696Meyers-1905	Michaux	-schō
11405	d2e2392748Meyers-1905	Michel [2]	-schell
11406	d2e2392808Meyers-1905	Michelangelo	mikel-ándschelo,
11407	d2e2393038Meyers-1905	Michelet	mīsch'lä
11408	d2e2393186Meyers-1905	Micheli	mikëli
11409	d2e2393255Meyers-1905	Michelozzi	mike-
11410	d2e2393277Meyers-1905	Michelsberg	kischdißnōd
11411	d2e2393355Meyers-1905	Michetti	mik-
11412	d2e2393374Meyers-1905	Michie	mitschi
11413	d2e2393404Meyers-1905	Michiels	mīschjäl
11414	d2e2393456Meyers-1905	Michigan	mischĭgǟn,
11415	d2e2393537Meyers-1905	Michigan City	mischĭgän
11416	d2e2393551Meyers-1905	Michigansee	mischĭgǟn-
11417	d2e2393573Meyers-1905	Michipicoten	mischi-
11418	d2e2393590Meyers-1905	Michoacan	mitschoakān
11419	d2e2393618Meyers-1905	Michon	-schóng
11420	d2e2393685Meyers-1905	Mickiewicz	mizkjéwitsch
11421	d2e2394146Meyers-1905	Middleboro	middl-börro
11422	d2e2394161Meyers-1905	Middlebury	middl-bērĭ
11423	d2e2394175Meyers-1905	Middleham	middl-hĕm
11424	d2e2394192Meyers-1905	Middleport	middl-pōrt
11425	d2e2394206Meyers-1905	Middlesbrough	middelsbro
11426	d2e2394220Meyers-1905	Middlesex	middl'ßex
11427	d2e2394234Meyers-1905	Middleton [1]	middlt'n
11428	d2e2394252Meyers-1905	Middleton [2]	middlt'n
11429	d2e2394291Meyers-1905	Middletown	middltaun
11430	d2e2394306Meyers-1905	Middlewich	middlwitsch
11431	d2e2394361Meyers-1905	Midgley	midschli
11432	d2e2394402Meyers-1905	Midhurst	middhörst
11433	d2e2394452Meyers-1905	Midi, les Dents du	dang
11434	d2e2394538Meyers-1905	Mid-Lothian	-lōthjĕn
11435	d2e2394569Meyers-1905	Midongy	-dūschi
11436	d2e2394589Meyers-1905	Midouze	-dūs'
11437	d2e2394663Meyers-1905	Midshipman	middschipmǟn,
11438	d2e2394677Meyers-1905	Midsomer Norton	mídßömmer
11439	d2e2394722Meyers-1905	Miechowitz	mjech-
11440	d2e2394740Meyers-1905	Mieczyslaw	mjetzi-
11441	d2e2394794Meyers-1905	Miedzierzecz	mjängdsjärschetz
11442	d2e2394849Meyers-1905	Mielec	mjeletz
11443	d2e2394915Meyers-1905	Miendzyrzecz	mjängdsürschetz
11444	d2e2395156Meyers-1905	Miesitschek von Wischkau	mje-
11445	d2e2395460Meyers-1905	Mietschisko	mje-
11446	d2e2395580Meyers-1905	Miflorence	-āngß',
11447	d2e2395598Meyers-1905	Miglio	miljo
11448	d2e2395629Meyers-1905	Mignard	minjar
11449	d2e2395655Meyers-1905	Mignardise	minj-,
11450	d2e2395669Meyers-1905	Migne	minj'
11451	d2e2395698Meyers-1905	Mignet	minjä
11452	d2e2395775Meyers-1905	Mignon [1]	minjóng
11453	d2e2395798Meyers-1905	Mignon [2]	minjóng
11454	d2e2395815Meyers-1905	Mignonetten	minjo-
11455	d2e2395846Meyers-1905	Migraine	-grǟn'
11456	d2e2395985Meyers-1905	Miguel	-ghĕl
11457	d2e2396043Meyers-1905	Mihalovich	-witsch
11458	d2e2396132Meyers-1905	Mijares	mi-chāres,
11459	d2e2396180Meyers-1905	Mijatović	-witch
11460	d2e2396215Meyers-1905	Mijl	meil
11461	d2e2396232Meyers-1905	Mijotieren	mischo-
11462	d2e2396433Meyers-1905	Miklosich	mikloschitch
11463	d2e2396582Meyers-1905	Mikovec	mikowetz
11464	d2e2398390Meyers-1905	Mikszáth	mikßāt
11465	d2e2398428Meyers-1905	Mikulicz	-litsch
11466	d2e2401157Meyers-1905	Mildew	milldju
11467	d2e2401228Meyers-1905	Mile	mail
11468	d2e2401265Meyers-1905	Miles	mails
11469	d2e2401469Meyers-1905	Milford Haven	míllförd
11470	d2e2401486Meyers-1905	Milha	milja
11471	d2e2401503Meyers-1905	Milhau	mijo
11472	d2e2401613Meyers-1905	Milićević	-tchewitch
11473	d2e2401639Meyers-1905	Milieu	miljö
11474	d2e2401654Meyers-1905	Milieu, Pic du	pik
11475	d2e2406781Meyers-1905	Milla	milja
11476	d2e2406798Meyers-1905	Millais	millēs
11477	d2e2406863Meyers-1905	Millares	miljāres
11478	d2e2406880Meyers-1905	Millau	milō,
11479	d2e2406903Meyers-1905	Millbury	millbēri
11480	d2e2406937Meyers-1905	Mille [2]	mil'
11481	d2e2406984Meyers-1905	Milledgeville	milledsch'will
11482	d2e2407099Meyers-1905	Millenkóvics	-witsch
11483	d2e2407196Meyers-1905	Mille-Points	mil'pūäng
11484	d2e2407376Meyers-1905	Millerand	mil'rāng
11485	d2e2407405Meyers-1905	Mille-rayes	mil'rǟ'
11486	d2e2407450Meyers-1905	Millérole	mileróll'
11487	d2e2407474Meyers-1905	Miller's Dale	-dēl
11488	d2e2407505Meyers-1905	Millésime	-sīm'
11489	d2e2407550Meyers-1905	Millet [2]	mijä
11490	d2e2407642Meyers-1905	Millevaches	mil'wásch'
11491	d2e2407663Meyers-1905	Millevoye	mil'wūá
11492	d2e2407760Meyers-1905	Milliard	milīār
11493	d2e2407815Meyers-1905	Millième	miljäm'
11494	d2e2407829Meyers-1905	Millier	miljë
11495	d2e2407884Meyers-1905	Millin	mijäng
11496	d2e2408004Meyers-1905	Millport	millpōrt
11497	d2e2408040Meyers-1905	Millstone grit	millstōn
11498	d2e2408057Meyers-1905	Millville	millwill
11499	d2e2408088Meyers-1905	Milman	millmǟn
11500	d2e2408170Meyers-1905	Milne	miln
11501	d2e2408343Meyers-1905	Milnrow	millrō
11502	d2e2408451Meyers-1905	Milosch Obrenović	obrénowitch
11503	d2e2408747Meyers-1905	Milton [1]	millt'n
11504	d2e2408762Meyers-1905	Milton [2]	millt'n
11505	d2e2408957Meyers-1905	Milton next Sittingbourne	ßittingborn
11506	d2e2408971Meyers-1905	Milutinović	-owitch
11507	d2e2409059Meyers-1905	Milwaukee	mill-ūaoki
11508	d2e2410595Meyers-1905	Minargent	-scháng.
11509	d2e2410661Meyers-1905	Minas Geraës	minasch
11510	d2e2410732Meyers-1905	Minauderie	-nōd'ri
11511	d2e2410761Meyers-1905	Minch	minntsch
11512	d2e2410795Meyers-1905	Mincio	minutscho
11513	d2e2410847Meyers-1905	Mincsolgebirge	mintschol-
11514	d2e2411295Meyers-1905	Mindszent	-ßent
11515	d2e2411466Meyers-1905	Minehead	main-hĕd
11516	d2e2413540Meyers-1905	Minersville	mainerswill
11517	d2e2413590Meyers-1905	Minervīno Murge	murdsche
11518	d2e2413627Meyers-1905	Mineur	-ör
11519	d2e2413641Meyers-1905	Mineure	-nöre,
11520	d2e2413693Meyers-1905	Minge	minnje
11521	d2e2413852Meyers-1905	Minho [1]	minnju
11522	d2e2413869Meyers-1905	Minho [2]	minnju,
11523	d2e2414273Meyers-1905	Minim	minnim
11524	d2e2415232Meyers-1905	Minnesota	-ßōta,
11525	d2e2415386Meyers-1905	Miño	minjo,
11526	d2e2415866Meyers-1905	Minster in Sheppey	scheppi
11527	d2e2415880Meyers-1905	Minster in Thanet	thännet
11528	d2e2416413Meyers-1905	Mionnet	-nä
11529	d2e2416450Meyers-1905	Miot de Mélito	mĭo
11530	d2e2416528Meyers-1905	Miquel	mīkel
11531	d2e2416597Meyers-1905	Miquelētes	mike-
11532	d2e2416722Meyers-1905	Mirabeau	-bō
11533	d2e2417059Meyers-1905	Mirage	-āsch'
11534	d2e2417118Meyers-1905	Miramichi	-mischi
11535	d2e2417186Meyers-1905	Mirande	-āngd'
11536	d2e2417368Meyers-1905	Mirbeau	-bō
11537	d2e2417451Meyers-1905	Mirbel	-bell
11538	d2e2417585Meyers-1905	Mirecourt [1]	mīr'kūr
11539	d2e2417599Meyers-1905	Mirecourt [2]	mĭr'kūr
11540	d2e2417635Meyers-1905	Mirepoix	mīr'pŭa
11541	d2e2417650Meyers-1905	Mirfield	mörfīld
11542	d2e2417699Meyers-1905	Miribel [1]	-bell
11543	d2e2417713Meyers-1905	Miribel [2]	-bell
11544	d2e2417782Meyers-1905	Miriszló	-ißlō
11545	d2e2418342Meyers-1905	Mischio	miskĭo,
11546	d2e2418656Meyers-1905	Misdemeano(u)r	-dĭmīner,
11547	d2e2418706Meyers-1905	Mise	mīs'
11548	d2e2418720Meyers-1905	Miseen pages	mīs-ang-pāsch'
11549	d2e2418738Meyers-1905	Miseen scene	mīs-ang-ßǟn'
